Country	Country Cod	Series	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Thailand	THA	Government Effectiveness: Estimate	0.309691846	0.366305918	0.315366179	0.396297008	0.451717079	0.36148262	0.22050637	0.267293006	0.187760577	0.205853492	0.224681675	0.248000041	0.337951154	0.350277573	0.335228354
Thailand	THA	Regulatory Quality: Estimate	0.177582473	0.383820802	0.226404279	0.470956177	0.243027002	0.142855167	0.210524783	0.217966214	0.173714787	0.201635674	0.243573174	0.226504356	0.273263812	0.292019337	0.168009967
Thailand	THA	Rule of Law: Estimate	0.38436529	0.162131295	0.106359698	0.045836452	-0.055772729	-0.118961252	-0.140246615	-0.230187103	-0.204702571	-0.203913674	-0.151087999	-0.120534927	-0.19136773	-0.147704467	0.012461797
Timor-Leste	TLS	Political Stability and Absence of Violence/Terrorism: Estimate	-0.486652344	-0.286469609	-0.158741668	-0.710453987	-1.157849312	-1.101645947	-0.800646067	-0.567412138	-0.467514545	-0.462352425	-0.284831136	-0.384680241	-0.179694876	-0.271886349	-0.078250222
Timor-Leste	TLS	Control of Corruption: Estimate	-0.213629454	-0.221402615	-0.295365393	-0.564483762	-0.60238266	-0.65035367	-0.647384405	-0.800162613	-0.759498358	-0.809740543	-0.73592627	-0.68387872	-0.526405215	-0.521616638	-0.511570156
Timor-Leste	TLS	Government Effectiveness: Estimate	-0.734868407	-0.926025331	-0.677010536	-0.993945181	-1.195935369	-1.131906152	-1.047847271	-1.171952128	-1.224437594	-1.153588057	-1.180809855	-1.231252432	-1.18059504	-1.045524359	-1.028147459
Timor-Leste	TLS	Regulatory Quality: Estimate	-1.218581319	-1.231315851	-1.106535196	-1.14414084	-1.520448923	-1.608513951	-1.357014418	-1.152742505	-1.105251789	-1.043545365	-1.020925283	-0.982320189	-0.889531732	-0.965656161	-0.977354586
Timor-Leste	TLS	Rule of Law: Estimate	-0.827524781	-0.526663721	-0.68684119	-0.502283692	-1.094152451	-1.192854762	-1.046780705	-1.186102986	-1.16710043	-1.175507426	-1.144922376	-1.208457828	-1.121553183	-1.121528983	-1.20012641
Togo	TGO	Political Stability and Absence of Violence/Terrorism: Estimate	0.054475378	-0.186752677	-0.31565994	-1.446406603	-0.52896899	-0.340812892	-0.1695216	-0.165024713	-0.179348394	-0.162598491	-0.386457771	-0.35371083	-0.167126864	-0.231348053	-0.195354298
Togo	TGO	Control of Corruption: Estimate	-0.812660813	-0.915349185	-0.959249437	-0.874795616	-1.039964557	-0.990043759	-0.973131478	-1.018093944	-0.95966053	-1.009963751	-1.000225186	-1.026877522	-0.893284917	-0.725685239	-0.684962749
Togo	TGO	Government Effectiveness: Estimate	-1.27590692	-1.425125837	-1.553384304	-1.442014098	-1.535074353	-1.533086538	-1.496572852	-1.377883792	-1.389187455	-1.366599798	-1.314133048	-1.294959068	-1.249514103	-1.189448237	-1.07541573
Togo	TGO	Regulatory Quality: Estimate	-0.687910259	-0.643466234	-0.763348281	-0.791419089	-0.875904083	-0.935422122	-0.954002023	-0.863265395	-0.880384862	-0.997856677	-0.844129086	-0.922264218	-0.820262551	-0.817780375	-0.793302059
Togo	TGO	Rule of Law: Estimate	-0.783729672	-0.929580629	-1.114959955	-1.079882741	-0.942632258	-0.923172176	-0.82519871	-0.882379532	-0.922233284	-0.878151	-0.928017914	-0.97349453	-0.85721612	-0.798984945	-0.683660269
Tonga	TON	Political Stability and Absence of Violence/Terrorism: Estimate	..	0.626500607	0.817572355	0.678637028	0.468505502	0.281633288	0.283827156	0.214392096	0.689703107	0.937798142	0.894514441	0.935446382	0.84719646	0.88633436	0.911126614
Tonga	TON	Control of Corruption: Estimate	-0.540298939	-0.504800141	-0.433598131	-1.329140544	-1.339973569	-1.039537907	-0.655621707	-0.677990377	-0.334329695	-0.331752092	-0.321157783	-0.282675743	-0.314499438	-0.467383295	-0.441731781
Tonga	TON	Government Effectiveness: Estimate	-0.809430182	-0.480363965	-0.604942143	-0.547692001	-0.657834411	-0.479801059	-0.458274603	-0.354441315	-0.317205369	-0.363655776	-0.408035219	-0.404464811	-0.069148742	-0.330137938	-0.293576419
Tonga	TON	Regulatory Quality: Estimate	-1.088119745	-1.155544996	-0.739034057	-0.504361451	-0.668520451	-0.695707858	-0.772002101	-0.57602495	-0.581013024	-0.586745799	-0.627437592	-0.634065568	-0.406627029	-0.416992277	-0.405440241
Tonga	TON	Rule of Law: Estimate	0.159486413	-0.275533676	0.066037834	0.529748023	0.58590728	0.456998765	0.073631532	-0.089090809	0.069431208	-0.016645901	-0.037595853	-0.005440125	-0.145887271	-0.200851694	0.238132343
Trinidad and Tobago	TTO	Political Stability and Absence of Violence/Terrorism: Estimate	-0.093693674	-0.249903604	-0.067939386	-0.11981409	-0.237470448	-0.187592179	-0.115873083	-0.141282395	-0.050823182	0.141080409	0.104277603	0.093686096	0.247864336	0.286114305	0.283099383
Trinidad and Tobago	TTO	Control of Corruption: Estimate	-0.019576259	0.057675477	-0.026112719	0.015810365	-0.107976593	-0.043367915	-0.06439656	-0.041086927	-0.173851058	-0.109660991	-0.155371934	-0.216615766	-0.413552701	-0.300722331	-0.261942238
Trinidad and Tobago	TTO	Government Effectiveness: Estimate	0.362113297	0.457579315	0.348529577	0.172750741	0.108685195	0.196145102	0.172338679	0.286429167	0.266488016	0.32481879	0.410598189	0.36218518	0.272078156	0.232600957	0.223157614
Trinidad and Tobago	TTO	Regulatory Quality: Estimate	0.736693144	0.734710276	0.656573534	0.606435299	0.67323786	0.631125927	0.621322393	0.555149078	0.519766986	0.423527867	0.239958256	0.273381352	0.230548322	0.154461414	0.086597867
Trinidad and Tobago	TTO	Rule of Law: Estimate	0.46088931	0.276576549	0.021276271	-0.004794478	-0.194939598	-0.127364933	-0.188820839	-0.178388134	-0.169362649	-0.153959647	-0.141139627	-0.168493673	-0.09080527	-0.115995876	-0.162937313
Tunisia	TUN	Political Stability and Absence of Violence/Terrorism: Estimate	0.151465684	0.319450974	0.148604885	0.023812089	0.210723579	0.159467295	0.102305144	0.061774559	-0.063976362	-0.353741795	-0.721316934	-0.902563274	-0.851661503	-0.96038723	-0.988354623
Tunisia	TUN	Control of Corruption: Estimate	0.369942427	0.159737602	0.082865223	-0.257893682	-0.189283043	-0.249606952	-0.303902775	-0.220963299	-0.258794188	-0.056758754	-0.059720132	-0.067039832	-0.036884744	-0.072226919	-0.118355051
Tunisia	TUN	Government Effectiveness: Estimate	0.582699597	0.508503973	0.436589003	0.381881893	0.643523753	0.468666732	0.308850229	0.381387413	0.218425661	0.022640653	-0.034448069	-0.073511191	-0.119645528	-0.103312753	-0.210900694
Tunisia	TUN	Regulatory Quality: Estimate	-0.121389829	0.026580514	-0.092594534	-0.082046285	0.107511252	0.032749824	0.057061676	-0.002140915	-0.030310802	-0.192298472	-0.188613772	-0.33163777	-0.382595301	-0.405310541	-0.470168889
Tunisia	TUN	Rule of Law: Estimate	-0.121974856	-0.143253028	0.047362059	-0.012939588	0.113647878	0.085751228	0.072515778	0.129552722	0.061710022	-0.132160768	-0.129365072	-0.189248368	-0.10967727	-0.061554465	0.0234844
Turkey	TUR	Political Stability and Absence of Violence/Terrorism: Estimate	-0.8085832	-0.766920745	-0.834218025	-0.601539254	-0.589657187	-0.81754756	-0.82357043	-1.03184247	-0.915285528	-0.959997058	-1.22053194	-1.249932528	-1.086035967	-1.493914008	-1.998280168
Turkey	TUR	Control of Corruption: Estimate	-0.521815896	-0.183855578	-0.175138265	-0.031314291	0.027345886	0.105275594	0.112359732	0.087780111	0.029263416	0.044216473	0.157739326	0.092246175	-0.147938445	-0.154374734	-0.196323097
Turkey	TUR	Government Effectiveness: Estimate	0.083147563	0.052293845	0.008839098	0.154203817	0.12008559	0.306560516	0.26865679	0.277977228	0.29497084	0.348636121	0.408523589	0.381218404	0.365242243	0.22311984	0.047929186
Turkey	TUR	Regulatory Quality: Estimate	0.100936599	0.043717362	0.057825569	0.277377635	0.289125055	0.317291141	0.259385467	0.280102283	0.298663348	0.370337725	0.420095414	0.429084003	0.399492174	0.27088061	0.196109876
Turkey	TUR	Rule of Law: Estimate	-0.027365195	0.151064262	0.126243472	0.159731284	0.048251871	0.021233048	0.083061293	0.104889505	0.110653944	0.074782073	0.036303889	0.066958897	0.00512341	-0.113019049	-0.161740422
Turkmenistan	TKM	Political Stability and Absence of Violence/Terrorism: Estimate	0.068998754	0.053024773	-0.116040193	0.071198665	-0.24665001	0.276233196	0.532546759	0.483125776	0.334105611	0.234129071	0.42808789	0.2490955	0.074206032	-0.087798864	-0.311651707
Turkmenistan	TKM	Control of Corruption: Estimate	-1.271739006	-1.221208096	-1.474576831	-1.464483738	-1.523662806	-1.523284078	-1.498502374	-1.528696299	-1.531710744	-1.543365598	-1.431322336	-1.408110976	-1.314361334	-1.346609712	-1.463969707
Turkmenistan	TKM	Government Effectiveness: Estimate	-1.455165148	-1.465224504	-1.64384222	-1.607924461	-1.526039839	-1.431799889	-1.424741745	-1.445099473	-1.563529849	-1.603863597	-1.257099867	-1.281881571	-0.842202842	-0.850448787	-1.13999939
Turkmenistan	TKM	Regulatory Quality: Estimate	-1.90790832	-1.834535241	-1.985750556	-1.845369697	-2.133038282	-2.052334309	-2.023839474	-1.986238718	-2.036857605	-2.01586771	-2.067514896	-2.090625763	-2.058526516	-2.073840857	-2.091189384
Turkmenistan	TKM	Rule of Law: Estimate	-1.410015821	-1.421892166	-1.634046435	-1.61435616	-1.640511274	-1.571910262	-1.471751332	-1.470047235	-1.487263441	-1.456899762	-1.402658463	-1.386667371	-1.364572048	-1.417839885	-1.558043599
Tuvalu	TUV	Political Stability and Absence of Violence/Terrorism: Estimate	..	1.166212082	1.269540668	1.384696484	1.348995447	1.340643764	1.337765336	1.40275228	1.422731638	1.302488327	1.290351152	1.28392601	1.299327254	1.39128828	1.396046758
Tuvalu	TUV	Control of Corruption: Estimate	0.585971236	-0.471494734	0.637419045	-0.114884324	-0.098918691	-0.23619397	-0.212134391	-0.215780616	-0.25646162	-0.526983202	-0.350454599	-0.396405548	-0.014653616	-0.032991812	0.031753276
Tuvalu	TUV	Government Effectiveness: Estimate	0.016251899	-1.0683496	-0.779311419	0.023027807	-0.337794036	-0.450721622	-0.571619093	-0.442822397	-0.487321585	-0.795038342	-0.693237007	-0.659313738	-0.92668587	-0.96350503	-0.926361144
Tuvalu	TUV	Regulatory Quality: Estimate	0.298275977	0.263556063	-0.035402246	-0.406003684	-0.725312352	-0.815766931	-1.093614936	-1.012224317	-1.152120233	-1.249603033	-1.23419106	-1.302010775	-0.878795326	-0.686199009	-0.590001702
Tuvalu	TUV	Rule of Law: Estimate	1.372404695	1.297973037	0.881852508	1.27224493	1.09041512	1.004729033	0.986985922	1.022783637	0.999276459	0.473808229	0.461471766	0.485197544	0.373632431	0.357040435	0.460123807
Uganda	UGA	Political Stability and Absence of Violence/Terrorism: Estimate	-1.418792129	-1.561002731	-1.305025697	-1.417636991	-1.14019835	-0.915109277	-0.87625742	-0.992435277	-1.000558257	-0.976101816	-0.86896652	-0.838690639	-0.941126168	-0.804501653	-0.723371863
Uganda	UGA	Control of Corruption: Estimate	-0.908394754	-0.813955545	-0.77943629	-0.823587358	-0.785988092	-0.821338058	-0.832621753	-0.901866972	-0.917554677	-0.920548797	-0.988455653	-1.042657495	-1.085041404	-1.052032351	-1.064009905
Uganda	UGA	Government Effectiveness: Estimate	-0.438139051	-0.380113125	-0.391379446	-0.556974709	-0.541538537	-0.432317644	-0.583624899	-0.623772204	-0.525055349	-0.515581071	-0.570018351	-0.585942507	-0.501476347	-0.485693216	-0.569913685
Uganda	UGA	Regulatory Quality: Estimate	-0.036893751	-0.036067091	-0.026663449	-0.274411738	-0.241469219	-0.220704123	-0.232288465	-0.175511003	-0.172537103	-0.156981185	-0.238986492	-0.243924484	-0.215017617	-0.261987597	-0.213220835
Uganda	UGA	Rule of Law: Estimate	-0.610084295	-0.492186219	-0.630387843	-0.580856621	-0.326508105	-0.359587252	-0.351453781	-0.414390206	-0.397964627	-0.360675395	-0.348161995	-0.34128201	-0.38838008	-0.385777652	-0.243586317
Ukraine	UKR	Political Stability and Absence of Violence/Terrorism: Estimate	-0.297228694	-0.363276809	-0.471919596	-0.286026508	-0.035826743	0.173132136	0.042411394	-0.301880687	0.013131719	-0.070431463	-0.092274904	-0.77728498	-2.020833492	-1.961800098	-1.89068532
Ukraine	UKR	Control of Corruption: Estimate	-1.053278685	-0.928336918	-0.933390796	-0.721898198	-0.750817776	-0.797421634	-0.838496208	-1.039393663	-1.027053714	-1.049991846	-1.077376723	-1.131517768	-0.994197667	-0.979897141	-0.840939224
Ukraine	UKR	Government Effectiveness: Estimate	-0.618456244	-0.582066953	-0.602825761	-0.639714122	-0.491005599	-0.666675568	-0.718072534	-0.833841324	-0.784708977	-0.824127972	-0.58306247	-0.645750463	-0.413418591	-0.523523629	-0.582816184
Ukraine	UKR	Regulatory Quality: Estimate	-0.577399552	-0.557132721	-0.400206953	-0.535406351	-0.523096502	-0.432192266	-0.533540905	-0.570348978	-0.51590538	-0.602989614	-0.595473647	-0.62402153	-0.628817856	-0.594701052	-0.429657251
Ukraine	UKR	Rule of Law: Estimate	-0.807789624	-0.781080425	-0.757176816	-0.778884828	-0.795706868	-0.72696346	-0.681342602	-0.758780837	-0.80763948	-0.818795741	-0.782897115	-0.804475665	-0.790971577	-0.81355083	-0.765136123
United Arab Emirates	ARE	Political Stability and Absence of Violence/Terrorism: Estimate	0.934847116	0.995016694	0.769014001	0.875832975	0.923538566	0.975382268	0.696904898	0.920840621	0.801757872	0.912175715	0.863251448	0.894792199	0.768908918	0.759545386	0.441242814
United Arab Emirates	ARE	Control of Corruption: Estimate	1.146778226	0.86032778	1.057323575	0.998800993	0.893287182	1.013516188	1.082438588	0.912934482	0.896253645	1.077532411	1.163515806	1.280843616	1.203577995	1.071916342	1.276173949
United Arab Emirates	ARE	Government Effectiveness: Estimate	0.845478177	0.581133783	0.698981106	0.710510254	0.943854511	0.923828661	0.876649439	0.990984559	0.89796114	1.055263042	1.149610043	1.176368117	1.435521245	1.50987184	1.413636565
United Arab Emirates	ARE	Regulatory Quality: Estimate	1.120548487	0.671616852	0.801586092	0.654178262	0.625478148	0.609857976	0.567346334	0.444513857	0.320224732	0.449240595	0.676251769	0.780733347	0.992053807	1.11105895	0.972666562
United Arab Emirates	ARE	Rule of Law: Estimate	0.726275027	0.570797801	0.444308072	0.398342997	0.319920212	0.285038143	0.424307644	0.404846251	0.323019534	0.504775703	0.53951031	0.619023621	0.652227223	0.640877128	0.887416661
United Kingdom	GBR	Political Stability and Absence of Violence/Terrorism: Estimate	0.679081917	0.272853971	0.142571852	0.126741111	0.669180095	0.575391293	0.494693518	0.121583521	0.411818206	0.351707608	0.402270734	0.486201435	0.415347636	0.517747939	0.379436076
United Kingdom	GBR	Control of Corruption: Estimate	2.055666208	2.03918314	1.933308005	1.901079059	1.79232657	1.742208004	1.682486892	1.632727146	1.604826927	1.616091013	1.674152732	1.699135184	1.738477588	1.876348734	1.880499959
United Kingdom	GBR	Government Effectiveness: Estimate	1.840955734	1.810524344	1.889605284	1.76659596	1.670994282	1.648174167	1.643774986	1.512003183	1.568379402	1.558900833	1.547542214	1.495450616	1.626729727	1.744032383	1.610874891
United Kingdom	GBR	Regulatory Quality: Estimate	1.757973194	1.68036747	1.736755252	1.614292979	1.83987391	1.866609335	1.785170913	1.58434093	1.732977629	1.655506253	1.645116329	1.770620227	1.825785756	1.845658064	1.760832429
United Kingdom	GBR	Rule of Law: Estimate	1.683821559	1.704881549	1.626520157	1.569473028	1.785749197	1.737427235	1.708198905	1.7389853	1.764102578	1.650690675	1.718675971	1.705037713	1.889571428	1.813076496	1.626928091
United States	USA	Political Stability and Absence of Violence/Terrorism: Estimate	0.287508965	0.081288747	-0.231348217	-0.058653533	0.493943274	0.375729948	0.585223854	0.4484303	0.438403934	0.591247261	0.632442117	0.643072605	0.582419634	0.678062379	0.353568375
United States	USA	Control of Corruption: Estimate	1.924038053	1.755439401	1.832575083	1.545693278	1.353316188	1.385467172	1.450211763	1.294352174	1.271479249	1.269101143	1.41072011	1.313262343	1.376067758	1.396919131	1.330601931
United States	USA	Government Effectiveness: Estimate	1.680200219	1.602975726	1.761567831	1.536153436	1.586170435	1.649808764	1.613997698	1.506893635	1.557596087	1.51956737	1.529325604	1.523666263	1.467586279	1.463781953	1.481050014
United States	USA	Regulatory Quality: Estimate	1.599690914	1.601089954	1.570001245	1.607815385	1.641069889	1.49291563	1.532345414	1.400836945	1.446141124	1.460890055	1.300953865	1.268005729	1.281424522	1.256154537	1.497168064
United States	USA	Rule of Law: Estimate	1.547646284	1.59077549	1.435955167	1.539516926	1.605403185	1.62785542	1.640026689	1.598489642	1.63810277	1.600044131	1.627279043	1.557241082	1.610473037	1.59612298	1.666049957
Uruguay	URY	Political Stability and Absence of Violence/Terrorism: Estimate	0.836659789	0.71226263	0.591046929	0.778608799	0.899404109	0.835497677	0.84626931	0.790318489	0.824986041	0.957096934	0.709167778	0.804738224	0.991879582	1.004238248	1.096191406
Uruguay	URY	Control of Corruption: Estimate	0.912639499	1.050345421	0.898615062	1.074671865	1.114513993	1.243984818	1.308401108	1.238402605	1.279333234	1.278880119	1.355476618	1.375125408	1.378792644	1.316839099	1.320704103
Uruguay	URY	Government Effectiveness: Estimate	0.608854592	0.497425765	0.319393545	0.495683432	0.390083671	0.531206548	0.500966549	0.595912337	0.626956642	0.553743482	0.441899002	0.447683066	0.482786238	0.529026389	0.549528539
Uruguay	URY	Regulatory Quality: Estimate	0.528295755	0.314692289	0.264972895	0.397514701	0.366161793	0.275648862	0.255797386	0.375350326	0.394081026	0.436031282	0.435772896	0.542351961	0.53017509	0.424531281	0.489447713
Uruguay	URY	Rule of Law: Estimate	0.684069872	0.662397206	0.456651986	0.471144497	0.562510788	0.604659379	0.59521848	0.718071759	0.73859787	0.699016869	0.593178272	0.56428194	0.710575342	0.712427437	0.63080281
Uzbekistan	UZB	Political Stability and Absence of Violence/Terrorism: Estimate	-1.061169147	-1.29960835	-1.455783248	-1.959276199	-1.784578443	-1.360667706	-1.209088683	-0.949650824	-0.720438123	-0.599719346	-0.518739343	-0.53607899	-0.273108631	-0.373036414	-0.343727082
Uzbekistan	UZB	Control of Corruption: Estimate	-1.030034304	-1.090015888	-1.134172678	-1.226991296	-1.004751086	-1.031078815	-1.063894391	-1.268170595	-1.297227025	-1.370554686	-1.301560044	-1.263262868	-1.185223818	-1.261937737	-1.196372747
Uzbekistan	UZB	Government Effectiveness: Estimate	-1.185110092	-1.103079915	-1.030459762	-1.20704484	-1.155261517	-1.113672137	-0.872698843	-0.625495315	-0.713785112	-0.685035825	-0.910626233	-0.913699389	-0.628321826	-0.671784401	-0.595769763
Uzbekistan	UZB	Regulatory Quality: Estimate	-1.518450618	-1.452368379	-1.622782826	-1.494139791	-1.607384205	-1.493110418	-1.368667245	-1.469528675	-1.550278425	-1.561154962	-1.579989552	-1.60269022	-1.710768938	-1.642437816	-1.620175719
